astro_sign,title,link,image,Theme,Style Number,Colour,Swing Tag Generation,Tush Tag Generation,Birthday,Release Date,Release Year,Retirement Date,Animal,Subtheme,Size
ERROR,Austin the Kangaroo,https://beaniepedia.com/beanies/beanie-babies/austin-the-kangaroo/,https://beaniepedia.com/beanies/files/2012/10/41rInMA1yIL._SL500_AA300_.jpg,Beanie Babies,40404,Purple,14,13,None,31/08/2006,2006,Current,Kangaroo,Nickelodeon,N/A
Aquarius,Aussiebear the Bear,https://beaniepedia.com/beanies/beanie-babies/aussiebear-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41ahORknL8L._SL500_AA300_.jpg,Beanie Babies,4626,Mixed,11,13,25 January 2003,28/04/2003,2003,07/11/2003,Bear,None,N/A
Aquarius,Aurora the Polar Bear,https://beaniepedia.com/beanies/beanie-babies/aurora-the-polar-bear/,https://beaniepedia.com/beanies/files/2012/10/31XIyS-eksL._SL500_AA300_.jpg,Beanie Babies,4271,White,6 7,9,03 February 2000,13/02/2000,2000,21/05/2001,Bear,None,N/A
ERROR,August 2 the Birthday Bear,https://beaniepedia.com/beanies/beanie-babies/august-2-the-birthday-bear/,https://beaniepedia.com/beanies/files/2012/10/31MuFpN9g4L._SL500_AA300_.jpg,Beanie Babies,5447,Green,10,11,None,28/06/2002,2002,29/10/2002,Bear,Birthday,N/A
ERROR,August the Birthday Bear,https://beaniepedia.com/beanies/beanie-babies/august-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41MY9fzK27L._SL500_AA300_.jpg,Beanie Babies,4371,Mixed,9,10,None,03/07/2001,2001,14/09/2001,Bear,Birthday,N/A
Capricorn,Atlanta the Bear,https://beaniepedia.com/beanies/beanie-babies/atlanta-the-bear/,https://beaniepedia.com/beanies/files/2012/10/atlantabear-1.png,Beanie Babies,40090,Orange,12,13,29 December 2003,09/07/2004,2004,11/08/2004,Bear,None,N/A
ERROR,Baby Jaguar the Jaguar,https://beaniepedia.com/beanies/beanie-babies/baby-jaguar-the-jaguar/,https://beaniepedia.com/beanies/files/2012/10/31UCQoOJclL._SL500_AA300_.jpg,Beanie Babies,40571,Orange,15,13,None,31/10/2007,2007,Current,Jaguar,Dora the Explorer,N/A
ERROR,Swiper the Fox,https://beaniepedia.com/beanies/beanie-babies/swiper-the-fox/,https://beaniepedia.com/beanies/files/2012/10/41QQUo9DCFL._SL500_AA300_.jpg,Beanie Babies,40728,Orange,15,13,None,31/01/2008,2008,Current,Fox,Dora the Explorer,N/A
ERROR,Boots the Monkey,https://beaniepedia.com/beanies/beanie-babies/boots-the-monkey/,https://beaniepedia.com/beanies/files/2012/10/31iTRGICUsL._SL500_AA300_.jpg,Beanie Babies,40665,Blue,15,13,None,30/11/2007,2007,Current,Monkey,Dora the Explorer,N/A
ERROR,Astra the Bear,https://beaniepedia.com/beanies/beanie-babies/astra-the-bear/,https://beaniepedia.com/beanies/files/2019/01/astra-1.jpg,Beanie Babies,48406,Blue,12,13,None,26/10/2004,2004,01/12/2004,Bear,BBOM,N/A
Aries,Aruba the Fish,https://beaniepedia.com/beanies/beanie-babies/aruba-the-fish/,https://beaniepedia.com/beanies/files/2012/10/413E5537W4L._SL500_AA300_.jpg,Beanie Babies,4314,Mixed,6 7,9,08 April 2000,08/07/2000,2000,11/04/2001,Fish,None,N/A
ERROR,Arlene the Cat,https://beaniepedia.com/beanies/beanie-babies/arlene-the-cat/,https://beaniepedia.com/beanies/files/2012/10/41qgrP0zbuL._SL500_AA300_.jpg,Beanie Babies,40110,Grey,12,13,None,28/05/2004,2004,29/12/2004,Cat,Garfield the Cat,N/A
ERROR,Arizona the Bear,https://beaniepedia.com/beanies/beanie-babies/arizona-the-bear/,https://beaniepedia.com/beanies/files/2012/10/410qCnA3JoL._SL500_AA300_.jpg,Beanie Babies,40300,Orange,13,13,None,30/11/2005,2005,25/07/2006,Bear,None,N/A
Virgo,Pecan the Hamster,https://beaniepedia.com/beanies/beanie-babies/pecan-the-hamster/,https://beaniepedia.com/beanies/files/2012/10/41uwPfJ-J2BL._SL500_AA300_.jpg,Beanie Babies,40794,Brown,16,14,01 September 2009,22/01/2009,2009,01/10/2010,Hamster,None,N/A
Aries,Loosy the Canadian Goose,https://beaniepedia.com/beanies/beanie-babies/loosy-the-canadian-goose/,https://beaniepedia.com/beanies/files/2012/10/41CM2KCW9RL._SL500_AA300_.jpg,Beanie Babies,4206,Grey,5,6,29 March 1998,30/09/1998,1998,01/09/1999,Goose,None,N/A
Aries,Jake the Mallard Duck,https://beaniepedia.com/beanies/beanie-babies/jake-the-mallard/,https://beaniepedia.com/beanies/files/2012/10/jake.jpg,Beanie Babies,4199,Mixed,5,6,16 April 1997,30/05/1998,1998,23/12/1999,Duck,None,N/A
ERROR,Caw the Crow,https://beaniepedia.com/beanies/beanie-babies/caw-the-crow/,https://beaniepedia.com/beanies/files/2019/01/caw.jpg,Beanie Babies,4071,Black,3,1 2,None,03/06/1995,1995,15/06/1996,Bird,None,N/A
Aries,Quackers the Duck,https://beaniepedia.com/beanies/beanie-babies/quackers-the-duck-with-wings/,https://beaniepedia.com/beanies/files/2012/10/quackers.jpg,Beanie Babies,4024,Yellow,2 3 4 5,1 2 3 4 5 6,19 April 1994,25/06/1994,1994,01/05/1998,Duck,None,N/A
ERROR,Ariel the Bear,https://beaniepedia.com/beanies/beanie-babies/ariel-the-bear/,https://beaniepedia.com/beanies/files/2012/10/410D4Q05CSL._SL500_AA300_.jpg,Beanie Babies,4288,Green,6 7,9,None,01/06/2000,2000,31/12/2001,Bear,None,N/A
Leo,Aria the Cat,https://beaniepedia.com/beanies/beanie-babies/aria-the-cat/,https://beaniepedia.com/beanies/files/2012/10/3197n89mk9L._SL500_AA300_.jpg,Beanie Babies,40092,Grey,12,13,30 July 2003,30/06/2004,2004,24/03/2005,Cat,None,N/A
Virgo,Arabesque the Lamb,https://beaniepedia.com/beanies/beanie-babies/arabesque-the-lamb/,https://beaniepedia.com/beanies/files/2012/10/51KMGPJJ4ML._SL500_AA300_.jpg,Beanie Babies,40339,White,14,13,13 September 2005,31/01/2006,2006,27/12/2007,Sheep,None,N/A
Capricorn,Ole the Bull,https://beaniepedia.com/beanies/beanie-babies/ole-the-bull/,https://beaniepedia.com/beanies/files/2012/10/41ECCTMVGnL._SL500_AA300_.jpg,Beanie Babies,46006,Black,12,13,08 January 2004,07/07/2004,2004,21/09/2006,N/A,None,N/A
Aries,April Fool the Bear,https://beaniepedia.com/beanies/beanie-babies/april-fool-the-bear/,https://beaniepedia.com/beanies/files/2012/10/aprilfoolbear-1.jpg,Beanie Babies,44102,Blue/Green,15,13,01 April 2007,26/02/2007,2007,14/07/2007,Bear,April Fools' Day,N/A
ERROR,April 2 the Birthday Bear,https://beaniepedia.com/beanies/beanie-babies/april-2-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41FNmx28OCL._SL500_AA300_.jpg,Beanie Babies,4555,White,11,12,None,28/02/2003,2003,29/07/2003,Bear,Birthday,N/A
Leo,Premier the Bear,https://beaniepedia.com/beanies/beanie-babies/premier-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41MNUq6L66L._SL500_AA300_.jpg,Beanie Babies,4635,Gold,7,13,18 August 2002,24/07/2003,2003,27/12/2004,Bear,Sports,N/A
Leo,Pompey the Bear,https://beaniepedia.com/beanies/beanie-babies/pompey-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41a-XF1iVIL._SL500_AA300_.jpg,Beanie Babies,4625,Blue,7,11,10 August 2002,19/10/2002,2002,08/09/2004,Bear,Sports,N/A
Virgo,P.F.C. the Bear,https://beaniepedia.com/beanies/beanie-babies/p-f-c-the-bear/,https://beaniepedia.com/beanies/files/2012/10/31Bn0J18RaL._SL500_AA300_.jpg,Beanie Babies,46018,White,12,13,03 September 2004,10/11/2004,2004,27/03/2006,Bear,Sports,N/A
ERROR,April the Birthday Bear,https://beaniepedia.com/beanies/beanie-babies/april-the-bear/,https://beaniepedia.com/beanies/files/2019/01/april.jpg,Beanie Babies,4391,Mixed,10,11,None,06/03/2002,2002,24/05/2002,Bear,Birthday,N/A
Gemini,Aotearoa the Bear (Flag Nose),https://beaniepedia.com/beanies/beanie-babies/aotearoa-the-bear-flag-nose/,https://beaniepedia.com/beanies/files/2012/10/aotearoabear.png,Beanie Babies,46044,White,13,13,23 May 2005,12/09/2005,2005,15/06/2006,Bear,None,N/A
Gemini,Aotearoa the Bear,https://beaniepedia.com/beanies/beanie-babies/aotearoa-the-bear/,https://beaniepedia.com/beanies/files/2012/10/417emNpTdML._SL500_AA300_.jpg,Beanie Babies,46044,White,13,13,23 May 2005,12/09/2005,2005,15/06/2006,Bear,None,N/A
Scorpio,Ants the Anteater,https://beaniepedia.com/beanies/beanie-babies/ants-the-anteater/,https://beaniepedia.com/beanies/files/2019/01/ants.jpg,Beanie Babies,4195,Grey,5,6,07 November 1997,30/05/1998,1998,31/12/1998,Anteater,None,N/A
Aries,Anchor the Whale,https://beaniepedia.com/beanies/beanie-babies/anchor-the-whale/,https://beaniepedia.com/beanies/files/2012/10/41t3VPyVTIL._SL500_AA300_.jpg,Beanie Babies,40395,Black/White,14,13,22 March 2006,30/06/2006,2006,27/12/2007,Whale,None,N/A
Leo,Amigo the Dog,https://beaniepedia.com/beanies/beanie-babies/amigo-the-dog/,https://beaniepedia.com/beanies/files/2012/10/31JYv2iTSNL._SL500_AA300_.jpg,Beanie Babies,4422,Brown,11,13,03 August 2003,15/07/2003,2003,07/09/2003,Dog,None,N/A
Leo,ABC&#8217;s the Bear,https://beaniepedia.com/beanies/beanie-babies/abcs-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41fC9jyXePL._SL500_AA300_.jpg,Beanie Babies,40655,Brown,15,13,22 August 2007,29/06/2007,2007,27/12/2007,Bear,None,N/A
Aquarius,American Blessing the Bear,https://beaniepedia.com/beanies/beanie-babies/american-blessing-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41Y3nxpwf9L._SL500_AA300_.jpg,Beanie Babies,40238,White,13,13,02/12/2004,29 April 2005,2005,29/12/2005,Bear,None,N/A
ERROR,A the Alphabet Bear,https://beaniepedia.com/beanies/beanie-babies/a-the-alphabet-bear/,https://beaniepedia.com/beanies/files/2012/10/410QSN0HRRL._SL500_AA300_.jpg,Beanie Babies,40501,Brown,Alphabet ST,Alphabet TT,None,30/06/2005,2005,27/12/2007,Bear,None,N/A
Libra,4-H the Bear,https://beaniepedia.com/beanies/beanie-babies/4-h-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41e4s15aseL._SL500_AA300_.jpg,Beanie Babies,40278,Orange,13,13,02 October 2004,29/07/2005,2005,27/03/2006,Bear,None,N/A
Cancer,2008 Zodiac Rat the Rat,https://beaniepedia.com/beanies/beanie-babies/2008-zodiac-rat-the-rat/,https://beaniepedia.com/beanies/files/2019/01/zodiacrat-1.jpg,Beanie Babies,46122,Grey,15,13,14 July 2008,30/11/2007,2007,Current,Rat,Zodiac,N/A
Capricorn,2008 the Bear (Red Bow),https://beaniepedia.com/beanies/beanie-babies/2008-the-bear-red-bow/,https://beaniepedia.com/beanies/files/2012/10/312oYvd9RUL._SL500_AA300_.jpg,Beanie Babies,44122,White,15,13,01 January 2008,01/12/2007,2007,27/12/2007,Bear,New Year,N/A
Capricorn,2008 the Bear (Black Bow),https://beaniepedia.com/beanies/beanie-babies/2008-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41qrcwNvxhL._SL500_AA300_.jpg,Beanie Babies,44122,White,15,13,01 January 2008,01/12/2007,2007,27/12/2007,Bear,New Year,N/A
Aquarius,2007 Zodiac Pig the Pig,https://beaniepedia.com/beanies/beanie-babies/2007-zodiac-pig-the-pig/,https://beaniepedia.com/beanies/files/2012/10/41nEz6FhjuL._SL500_AA300_.jpg,Beanie Babies,46088,Pink,14,13,18 February 2006,20/11/2006,2006,31/12/2007,Pig,Zodiac,N/A
ERROR,2007 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2007-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/413LdfRtv8L._SL500_AA300_.jpg,Beanie Babies,40721,Brown,15,13,None,31/10/2007,2007,27/12/2007,Bear,Signature Bear,N/A
Capricorn,2007 Holiday Teddy the Bear (Green),https://beaniepedia.com/beanies/beanie-babies/2007-holiday-teddy-the-bear-green/,https://beaniepedia.com/beanies/files/2012/10/51EyxPejhcL._SL500_AA300_.jpg,Beanie Babies,40705,Green,15,13,25 December 2007,28/09/2007,2007,27/12/2007,Bear,Christmas,N/A
Capricorn,2007 Holiday Teddy the Bear (Red),https://beaniepedia.com/beanies/beanie-babies/2007-holiday-teddy-the-bear-red/,https://beaniepedia.com/beanies/files/2012/10/41zzoVlTcAL._SL500_AA300_.jpg,Beanie Babies,40705,Red,15,13,25 December 2007,28/09/2007,2007,27/12/2007,Bear,Christmas,N/A
Capricorn,2007 Happy New Year the Bear,https://beaniepedia.com/beanies/beanie-babies/2007-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41MRDGy4FaL._SL500_AA300_.jpg,Beanie Babies,44096,Black,14,13,01 January 2007,29/11/2006,2006,13/12/2006,Bear,New Year,N/A
Aquarius,2006 Zodiac Dog the Dog,https://beaniepedia.com/beanies/beanie-babies/2006-zodiac-dog-the-dog/,https://beaniepedia.com/beanies/files/2012/10/41eDnjQFJlL._SL500_AA300_.jpg,Beanie Babies,46051,White,13,13,29 January 2006,01/12/2005,2005,24/10/2007,Dog,Zodiac,N/A
ERROR,2006 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2006-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/41zytWDYnML._SL500_AA300_.jpg,Beanie Babies,40458,Brown,14,13,None,31/10/2006,2006,27/03/2007,Bear,Signature Bear,N/A
Capricorn,2006 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2006-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41yV4m2Zy1L._SL500_AA300_.jpg,Beanie Babies,40443,Red,14,13,25 December 2006,29/09/2006,2006,21/12/2006,Bear,Christmas,N/A
Capricorn,2006 Happy New Year the Bear,https://beaniepedia.com/beanies/beanie-babies/2006-happy-new-year-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41G2B7jYdE8L._SL500_AA300_.jpg,Beanie Babies,44064,Black,13,13,01 January 2006,29/11/2005,2005,09/01/2006,Bear,New Year,N/A
ERROR,2005 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2005-signature-bear/,https://beaniepedia.com/beanies/files/2019/01/2005signature.jpg,Beanie Babies,40274,Brown,13,13,None,31/10/2005,2005,29/12/2005,Bear,Signature Bear,N/A
Capricorn,2005 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2005-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2019/01/2005holidayteddy.jpg,Beanie Babies,40274,Brown,13,13,24 December 2004,30/09/2005,2005,29/12/2005,Bear,Christmas,N/A
ERROR,2004 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2004-signature-bear/,https://beaniepedia.com/beanies/files/2019/01/2004signature.jpg,Beanie Babies,40158,White,12,13,None,29/10/2004,2004,29/12/2004,Bear,Signature Bear,N/A
Capricorn,2004 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2004-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41it34NuobL._SL500_AA300_.jpg,Beanie Babies,40139,White,12,13,25 December 2004,30/09/2004,2004,24/11/2004,Bear,Christmas,N/A
ERROR,2003 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2003-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/41DZDljonYL._SL500_AA300_.jpg,Beanie Babies,40011,Brown,11,13,None,30/06/2003,2003,26/12/2003,Bear,Signature Bear,N/A
ERROR,Snivy the Pokemon,https://beaniepedia.com/beanies/beanie-babies/snivy-the-pokemon/,https://beaniepedia.com/beanies/files/2012/10/snivy.jpg,Beanie Babies,46183,Green,18,14,None,01/10/2011,2011,Current,Pokemon,Pokemon,N/A
ERROR,Pansage the Pokemon,https://beaniepedia.com/beanies/beanie-babies/pansage-the-pokemon/,https://beaniepedia.com/beanies/files/2012/10/pansage.jpg,Beanie Babies,46185,Green,18,14,None,01/10/2011,2011,Current,Pokemon,Pokemon,N/A
ERROR,Oshawott the Pokemon,https://beaniepedia.com/beanies/beanie-babies/oshawott-the-pokemon/,https://beaniepedia.com/beanies/files/2012/10/oshawott.jpg,Beanie Babies,46182,Blue,18,14,None,01/10/2011,2011,Current,Pokemon,Pokemon,N/A
ERROR,Tepig the Pokemon,https://beaniepedia.com/beanies/beanie-babies/tepig-the-pokemon/,https://beaniepedia.com/beanies/files/2012/10/tepig.jpg,Beanie Babies,46181,Orange,18,14,None,01/10/2011,2011,Current,Pokemon,Pokemon,N/A
ERROR,Axew the Pokemon,https://beaniepedia.com/beanies/beanie-babies/axew-the-pokemon/,https://beaniepedia.com/beanies/files/2012/10/axew.jpg,Beanie Babies,46184,Green,18,14,None,01/10/2011,2011,Current,Pokemon,Pokemon,N/A
ERROR,Pikachu the Pokemon,https://beaniepedia.com/beanies/beanie-babies/pikachu-the-pokemon/,https://beaniepedia.com/beanies/files/2012/10/pikachu.jpg,Beanie Babies,46180,Yellow,18,14,None,01/10/2011,2011,Current,Pokemon,Pokemon,N/A
Capricorn,2003 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2003-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/412LJDs5puL._SL500_AA300_.jpg,Beanie Babies,40028,Orange,11,13,25 December 2003,30/09/2003,2003,26/12/2003,Bear,Christmas,N/A
ERROR,2002 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2002-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/41PZkFFp8YL._SL500_AA300_.jpg,Beanie Babies,4565,Brown,10,11,None,30/09/2002,2002,27/12/2002,Bear,Signature Bear,N/A
Sagittarius,2002 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2002-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41Mt4WMBJOL._SL500_AA300_.jpg,Beanie Babies,4564,Green,10,11,20 December 2001,30/09/2002,2002,08/11/2002,Bear,Christmas,N/A
ERROR,2001 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2001-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/41oY5jspsqL._SL500_AA300_.jpg,Beanie Babies,4382,Pink,7 9,10,None,31/07/2001,2001,19/11/2001,Bear,Signature Bear,N/A
Capricorn,2001 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2001-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/51oXeLqDogL._SL500_AA300_.jpg,Beanie Babies,4395,Green,7 9,10,24 December 2001,01/10/2001,2001,19/12/2001,Bear,Christmas,N/A
ERROR,2000 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/2000-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/51MFK7QNFBL._SL500_AA300_.jpg,Beanie Babies,4266,Purple,6 7,9,None,13/02/2000,2000,16/05/2000,Bear,Signature Bear,N/A
Capricorn,2000 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/2000-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41C7H7A6EQL._SL500_AA300_.jpg,Beanie Babies,4332,White,6 7,9,24 December 2000,28/09/2000,2000,12/12/2000,Bear,Christmas,N/A
Capricorn,Spot the Dog (Without Spot),https://beaniepedia.com/beanies/beanie-babies/spot-the-dog-without-spot/,https://beaniepedia.com/beanies/files/2019/01/spotnospot.jpg,Beanie Babies,4000,White,1 2,1,03 January 1993,08/01/1994,1994,13/04/1994,Dog,None,N/A
Gemini,Humphrey the Camel,https://beaniepedia.com/beanies/beanie-babies/humphrey-the-camel/,https://beaniepedia.com/beanies/files/2019/01/humphrey.jpg,Beanie Babies,4060,Brown,1 2 2003,1,19 May 1994,25/06/1994,1994,15/06/1995,Camel,None,N/A
ERROR,Peking the Panda,https://beaniepedia.com/beanies/beanie-babies/peking-the-panda/,https://beaniepedia.com/beanies/files/2019/01/peking.jpg,Beanie Babies,4013,N/A,1 2 2003,1,None,25/06/1994,1994,07/01/1996,Panda,None,N/A
ERROR,Quackers the Duck (Without Wings),https://beaniepedia.com/beanies/beanie-babies/quackers-the-duck-without-wings/,https://beaniepedia.com/beanies/files/2019/01/quacklerswingless.jpg,Beanie Babies,4024,Yellow,1 2,1,None,25/06/1994,1994,07/01/1995,Duck,None,N/A
Virgo,Derby the Horse (Fine Mane),https://beaniepedia.com/beanies/beanie-babies/derby-the-horse-fine-mane/,https://beaniepedia.com/beanies/files/2012/10/derbyfine2.png,Beanie Babies,4008,Brown,3,1 2,16 September 1995,03/06/1995,1995,01/01/1995,Horse,None,N/A
ERROR,Teddy the Bear (Brown Old Face),https://beaniepedia.com/beanies/beanie-babies/teddy-the-bear-brown-old-face/,https://beaniepedia.com/beanies/files/2019/01/teddybrownoldface.jpg,Beanie Babies,4050,Brown,1 2,1,None,25/06/1994,1994,07/01/1995,Bear,None,N/A
ERROR,Brownie the Bear,https://beaniepedia.com/beanies/beanie-babies/brownie-the-bear/,https://beaniepedia.com/beanies/files/2019/01/brownie.jpg,Beanie Babies,4010,Brown,1,1,None,16/06/1993,1993,01/01/1993,Bear,None,N/A
ERROR,Punchers the Lobster,https://beaniepedia.com/beanies/beanie-babies/punchers-the-lobster/,https://beaniepedia.com/beanies/files/2019/01/punchers.jpg,Beanie Babies,4026,Red,1,1,None,06/01/1994,1994,01/01/1994,Lobster,None,N/A
ERROR,Nana the Monkey,https://beaniepedia.com/beanies/beanie-babies/nana-the-monkey/,https://beaniepedia.com/beanies/files/2019/01/nana.jpg,Beanie Babies,4067,Brown,3,1,None,17/08/1995,1995,01/01/1995,Monkey,None,N/A
ERROR,Peanut the Elephant (Royal Blue),https://beaniepedia.com/beanies/beanie-babies/peanut-the-elephant-royal-blue/,https://beaniepedia.com/beanies/files/2019/01/peanutroyalblue.jpg,Beanie Babies,4062,Blue,3,1,None,03/06/1995,1995,02/10/1995,Elephant,None,N/A
ERROR,1999 Signature Bear,https://beaniepedia.com/beanies/beanie-babies/1999-signature-bear/,https://beaniepedia.com/beanies/files/2012/10/1999signature.jpg,Beanie Babies,4228,Brown,5,7,None,01/01/1999,1999,23/12/1999,Bear,Signature Bear,N/A
Capricorn,1999 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/1999-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/1999holidayteddy.jpg,Beanie Babies,4257,Blue,5,8,25 December 1999,31/08/1999,1999,23/12/1999,Bear,Christmas,N/A
Capricorn,1998 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/1998-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41YZ8wU5g1L._SL500_AA300_.jpg,Beanie Babies,4204,White,5,6,25 December 1998,30/09/1998,1998,31/12/1998,Bear,Christmas,N/A
Capricorn,1997 Holiday Teddy the Bear,https://beaniepedia.com/beanies/beanie-babies/1997-holiday-teddy-the-bear/,https://beaniepedia.com/beanies/files/2012/10/1997holidayteddy.jpg,Beanie Babies,4200,Brown,4,5,25 December 1996,01/10/1997,1997,31/12/1997,Bear,Christmas,N/A
Leo,123&#8217;s the Bear,https://beaniepedia.com/beanies/beanie-babies/123s-the-bear/,https://beaniepedia.com/beanies/files/2012/10/41KFfQMxELL._SL500_AA300_.jpg,Beanie Babies,40655,Brown,15,13,22 August 2007,29/06/2007,2007,27/12/2007,Bear,None,N/A
